"External ID","Asientos/Debe","Asientos/Haber","Asientos/Fecha creación","Asientos/Fecha vencimiento","Asientos/Nombre","Asientos/Nota interna","Asientos/Referencia","Asientos/Cuenta/Activo","Asientos/Empresa/Activo","Asientos/Producto/Activo","Asientos/Boleta de Depósito/ID","Asientos/Boleta de Depósito","Asientos/Cuenta","Asientos/Empresa","Asientos/Producto"
"","","286381.82","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1879",""
"","","23636.36","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1982",""
"","","41272.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1066",""
"","","33363.63","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_2159",""
"","","674181.82","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1018",""
"","","176009.1","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_646",""
"","","235513.63","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_575",""
"","","32727.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_2434",""
"","","170808.18","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1603",""
"","","114727.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1348",""
"","","4774381.82","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","43090.91","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1348",""
"","","3076714.54","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","108000.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1526",""
"","","51818.18","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1526",""
"","","82409.09","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1611",""
"","","27727.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1348",""
"","","296000.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","1592145.91","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","16800.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_662",""
"","","511254.55","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1549",""
"","","2096068.11","","2017-09-18","ENTR |01159, ENTR |01071","","","True","True","","","","__export__.account_account_928","__export__.res_partner_1209",""
"","","3535318.18","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","1718405.09","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","903571.82","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","109090.91","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1526",""
"","","68909.09","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1628",""
"","","80000.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1146",""
"","","85727.28","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1628",""
"","","176363.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1083",""
"","","33636.36","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1066",""
"","","85454.55","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1611",""
"","","416500.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_2444",""
"","","21090.91","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_643",""
"","","695181.83","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_435",""
"","","240127.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_2272",""
"","","55545.45","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1982",""
"","","37272.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_165",""
"","","220545.46","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_2066",""
"","","29272.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1611",""
"","","52909.09","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1095",""
"","","163636.36","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1611",""
"","","4575327.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","45272.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1549",""
"","","66154.55","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1348",""
"","","252363.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1001",""
"","","294500.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_662",""
"","","106363.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1001",""
"","","52272.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1842",""
"","","16027.28","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1492",""
"","","280000.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1549",""
"","","104649.55","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_2150",""
"","","190690.91","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1654",""
"","","717545.45","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1709",""
"","","375727.27","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_575",""
"","","153640.92","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1236",""
"","","40363.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1879",""
"","","19090.91","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_620",""
"","","285709.08","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_605",""
"","","74636.37","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_417",""
"","","44454.54","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_662",""
"","","55272.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1982",""
"","745454.55","","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1611",""
"","","34272.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_2367",""
"","","88363.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1537",""
"","","27272.73","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1603",""
"","","65463.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_194",""
"","","55363.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_575",""
"","","25363.64","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_417",""
"","","3691702.46","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","534538.18","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","301495.45","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_611",""
"","","4368567.0","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_655",""
"","","49090.91","","","IVA 10%","","","True","True","","","","__export__.account_account_940","__export__.res_partner_1307",""
